#iRMS=0.001250443514 0
lk   ukf_m4v   uks_m4v fh        fse	fl
18960.0  2.321475  0.000000  0.000000  2.321475  2.321475
18965.0  2.319799  0.000000  0.000000  2.319799  2.319799
18970.0  2.318124  0.000000  0.000000  2.318124  2.318124
18975.0  2.316450  0.000000  0.000000  2.316450  2.316450
18980.0  2.314778  0.000000  0.000000  2.314778  2.314778
18985.0  2.313107  0.000000  0.000000  2.313107  2.313107
18990.0  2.311437  0.000000  0.000000  2.311437  2.311437
18995.0  2.309768  0.000000  0.000000  2.309768  2.309768
19000.0  2.308101  0.000000  0.000000  2.308101  2.308101
19005.0  2.306436  0.000000  0.000000  2.306436  2.306436
19010.0  2.304772  0.000000  0.000000  2.304772  2.304772
19015.0  2.303108  0.000000  0.000000  2.303108  2.303108
19020.0  2.301447  0.000000  0.000000  2.301447  2.301447
19025.0  2.299787  0.000000  0.000000  2.299787  2.299787
19030.0  2.298128  0.000000  0.000000  2.298128  2.298128
19035.0  2.296470  0.000000  0.000000  2.296470  2.296470
19040.0  2.294813  0.000000  0.000000  2.294813  2.294813
19045.0  2.293158  0.000000  0.000000  2.293158  2.293158
19050.0  2.291505  0.000000  0.000000  2.291505  2.291505
19055.0  2.289852  0.000000  0.000000  2.289852  2.289852
19060.0  2.288201  0.000000  0.000000  2.288201  2.288201
19065.0  2.286552  0.000000  0.000000  2.286552  2.286552
19070.0  2.284903  0.000000  0.000000  2.284903  2.284903
19075.0  2.283256  0.000000  0.000000  2.283256  2.283256
19080.0  2.281611  0.000000  0.000000  2.281611  2.281611
19085.0  2.279966  0.000000  0.000000  2.279966  2.279966
19090.0  2.278323  0.000000  0.000000  2.278323  2.278323
19095.0  2.276681  0.000000  0.000000  2.276681  2.276681
19100.0  2.275041  0.000000  0.000000  2.275041  2.275041
19105.0  2.273401  0.000000  0.000000  2.273401  2.273401
19110.0  2.271764  0.000000  0.000000  2.271764  2.271764
19115.0  2.270127  0.000000  0.000000  2.270127  2.270127
19120.0  2.268492  0.000000  0.000000  2.268492  2.268492
19125.0  2.266858  0.000000  0.000000  2.266858  2.266858
19130.0  2.265226  0.000000  0.000000  2.265226  2.265226
19135.0  2.263594  0.000000  0.000000  2.263594  2.263594
19140.0  2.261964  0.000000  0.000000  2.261964  2.261964
19145.0  2.260336  0.000000  0.000000  2.260336  2.260336
19150.0  2.258708  0.000000  0.000000  2.258708  2.258708
19155.0  2.257082  0.000000  0.000000  2.257082  2.257082
19160.0  2.255458  0.000000  0.000000  2.255458  2.255458
19165.0  2.253834  0.000000  0.000000  2.253834  2.253834
19170.0  2.252212  0.000000  0.000000  2.252212  2.252212
19175.0  2.250591  0.000000  0.000000  2.250591  2.250591
19180.0  2.248972  0.000000  0.000000  2.248972  2.248972
19185.0  2.247353  0.000000  0.000000  2.247353  2.247353
19190.0  2.245736  0.000000  0.000000  2.245736  2.245736
19195.0  2.244121  0.000000  0.000000  2.244121  2.244121
19200.0  2.242507  0.000000  0.000000  2.242507  2.242507
19205.0  2.240894  0.000000  0.000000  2.240894  2.240894
19210.0  2.239282  0.000000  0.000000  2.239282  2.239282
19215.0  2.237671  0.000000  0.000000  2.237671  2.237671
19220.0  2.236062  0.000000  0.000000  2.236062  2.236062
19225.0  2.234454  0.000000  0.000000  2.234454  2.234454
19230.0  2.232848  0.000000  0.000000  2.232848  2.232848
19235.0  2.231242  0.000000  0.000000  2.231242  2.231242
19240.0  2.229638  0.000000  0.000000  2.229638  2.229638
19245.0  2.228036  0.000000  0.000000  2.228036  2.228036
19250.0  2.226434  0.000000  0.000000  2.226434  2.226434
19255.0  2.224834  0.000000  0.000000  2.224834  2.224834
19260.0  2.223235  0.000000  0.000000  2.223235  2.223235
19265.0  2.221637  0.000000  0.000000  2.221637  2.221637
19270.0  2.220041  0.000000  0.000000  2.220041  2.220041
19275.0  2.218446  0.000000  0.000000  2.218446  2.218446
19280.0  2.216853  0.000000  0.000000  2.216853  2.216853
19285.0  2.215260  0.000000  0.000000  2.215260  2.215260
19290.0  2.213669  0.000000  0.000000  2.213669  2.213669
19295.0  2.212079  0.000000  0.000000  2.212079  2.212079
19300.0  2.210490  0.000000  0.000000  2.210490  2.210490
19305.0  2.208903  0.000000  0.000000  2.208903  2.208903
19310.0  2.207317  0.000000  0.000000  2.207317  2.207317
19315.0  2.205732  0.000000  0.000000  2.205732  2.205732
19320.0  2.204149  0.000000  0.000000  2.204149  2.204149
19325.0  2.202566  0.000000  0.000000  2.202566  2.202566
19330.0  2.200985  0.000000  0.000000  2.200985  2.200985
19335.0  2.199405  0.000000  0.000000  2.199405  2.199405
19340.0  2.197827  0.000000  0.000000  2.197827  2.197827
19345.0  2.196250  0.000000  0.000000  2.196250  2.196250
19350.0  2.194674  0.000000  0.000000  2.194674  2.194674
19355.0  2.193099  0.000000  0.000000  2.193099  2.193099
19360.0  2.191526  0.000000  0.000000  2.191526  2.191526
19365.0  2.189953  0.000000  0.000000  2.189953  2.189953
19370.0  2.188382  0.000000  0.000000  2.188382  2.188382
19375.0  2.186813  0.000000  0.000000  2.186813  2.186813
19380.0  2.185245  0.000000  0.000000  2.185245  2.185245
19385.0  2.183677  0.000000  0.000000  2.183677  2.183677
19390.0  2.182111  0.000000  0.000000  2.182111  2.182111
19395.0  2.180547  0.000000  0.000000  2.180547  2.180547
19400.0  2.178983  0.000000  0.000000  2.178983  2.178983
19405.0  2.177421  0.000000  0.000000  2.177421  2.177421
19410.0  2.175860  0.000000  0.000000  2.175860  2.175860
19415.0  2.174300  0.000000  0.000000  2.174300  2.174300
19420.0  2.172742  0.000000  0.000000  2.172742  2.172742
19425.0  2.171185  0.000000  0.000000  2.171185  2.171185
19430.0  2.169629  0.000000  0.000000  2.169629  2.169629
19435.0  2.168074  0.000000  0.000000  2.168074  2.168074
19440.0  2.166521  0.000000  0.000000  2.166521  2.166521
19445.0  2.164969  0.000000  0.000000  2.164969  2.164969
19450.0  2.163418  0.000000  0.000000  2.163418  2.163418
19455.0  2.161868  0.000000  0.000000  2.161868  2.161868
19460.0  2.160320  0.000000  0.000000  2.160320  2.160320
19465.0  2.158773  0.000000  0.000000  2.158773  2.158773
19470.0  2.157227  0.000000  0.000000  2.157227  2.157227
19475.0  2.155682  0.000000  0.000000  2.155682  2.155682
19480.0  2.154139  0.000000  0.000000  2.154139  2.154139
19485.0  2.152596  0.000000  0.000000  2.152596  2.152596
19490.0  2.151055  0.000000  0.000000  2.151055  2.151055
19495.0  2.149516  0.000000  0.000000  2.149516  2.149516
19500.0  2.147977  0.000000  0.000000  2.147977  2.147977
19505.0  2.146439  0.000000  0.000000  2.146439  2.146439
19510.0  2.144903  0.000000  0.000000  2.144903  2.144903
19515.0  2.143368  0.000000  0.000000  2.143368  2.143368
19520.0  2.141835  0.000000  0.000000  2.141835  2.141835
19525.0  2.140302  0.000000  0.000000  2.140302  2.140302
19530.0  2.138771  0.000000  0.000000  2.138771  2.138771
19535.0  2.137241  0.000000  0.000000  2.137241  2.137241
19540.0  2.135713  0.000000  0.000000  2.135713  2.135713
19545.0  2.134185  0.000000  0.000000  2.134185  2.134185
19550.0  2.132659  0.000000  0.000000  2.132659  2.132659
19555.0  2.131134  0.000000  0.000000  2.131134  2.131134
19560.0  2.129610  0.000000  0.000000  2.129610  2.129610
19565.0  2.128087  0.000000  0.000000  2.128087  2.128087
19570.0  2.126566  0.000000  0.000000  2.126566  2.126566
19575.0  2.125046  0.000000  0.000000  2.125046  2.125046
19580.0  2.123527  0.000000  0.000000  2.123527  2.123527
19585.0  2.122009  0.000000  0.000000  2.122009  2.122009
19590.0  2.120492  0.000000  0.000000  2.120492  2.120492
19595.0  2.118977  0.000000  0.000000  2.118977  2.118977
19600.0  2.117463  0.000000  0.000000  2.117463  2.117463
19605.0  2.115950  0.000000  0.000000  2.115950  2.115950
19610.0  2.114438  0.000000  0.000000  2.114438  2.114438
19615.0  2.112928  0.000000  0.000000  2.112928  2.112928
19620.0  2.111418  0.000000  0.000000  2.111418  2.111418
19625.0  2.109910  0.000000  0.000000  2.109910  2.109910
19630.0  2.108403  0.000000  0.000000  2.108403  2.108403
19635.0  2.106897  0.000000  0.000000  2.106897  2.106897
19640.0  2.105392  0.000000  0.000000  2.105392  2.105392
19645.0  2.103889  0.000000  0.000000  2.103889  2.103889
19650.0  2.102387  0.000000  0.000000  2.102387  2.102387
19655.0  2.100886  0.000000  0.000000  2.100886  2.100886
19660.0  2.099386  0.000000  0.000000  2.099386  2.099386
19665.0  2.097888  0.000000  0.000000  2.097888  2.097888
19670.0  2.096391  0.000000  0.000000  2.096391  2.096391
19675.0  2.094894  0.000000  0.000000  2.094894  2.094894
19680.0  2.093399  0.000000  0.000000  2.093399  2.093399
19685.0  2.091905  0.000000  0.000000  2.091905  2.091905
19690.0  2.090413  0.000000  0.000000  2.090413  2.090413
19695.0  2.088922  0.000000  0.000000  2.088922  2.088922
19700.0  2.087431  0.000000  0.000000  2.087431  2.087431
19705.0  2.085943  0.000000  0.000000  2.085943  2.085943
19710.0  2.084455  0.000000  0.000000  2.084455  2.084455
19715.0  2.082968  0.000000  0.000000  2.082968  2.082968
19720.0  2.081482  0.000000  0.000000  2.081482  2.081482
19725.0  2.079998  0.000000  0.000000  2.079998  2.079998
19730.0  2.078515  0.000000  0.000000  2.078515  2.078515
19735.0  2.077033  0.000000  0.000000  2.077033  2.077033
19740.0  2.075552  0.000000  0.000000  2.075552  2.075552
19745.0  2.074073  0.000000  0.000000  2.074073  2.074073
19750.0  2.072594  0.000000  0.000000  2.072594  2.072594
19755.0  2.071117  0.000000  0.000000  2.071117  2.071117
19760.0  2.069641  0.000000  0.000000  2.069641  2.069641
19765.0  2.068166  0.000000  0.000000  2.068166  2.068166
19770.0  2.066693  0.000000  0.000000  2.066693  2.066693
19775.0  2.065220  0.000000  0.000000  2.065220  2.065220
19780.0  2.063749  0.000000  0.000000  2.063749  2.063749
19785.0  2.062279  0.000000  0.000000  2.062279  2.062279
19790.0  2.060810  0.000000  0.000000  2.060810  2.060810
19795.0  2.059342  0.000000  0.000000  2.059342  2.059342
19800.0  2.057875  0.000000  0.000000  2.057875  2.057875
19805.0  2.056410  0.000000  0.000000  2.056410  2.056410
19810.0  2.054945  0.000000  0.000000  2.054945  2.054945
19815.0  2.053482  0.000000  0.000000  2.053482  2.053482
19820.0  2.052020  0.000000  0.000000  2.052020  2.052020
19825.0  2.050559  0.000000  0.000000  2.050559  2.050559
19830.0  2.049099  0.000000  0.000000  2.049099  2.049099
19835.0  2.047641  0.000000  0.000000  2.047641  2.047641
19840.0  2.046184  0.000000  0.000000  2.046184  2.046184
19845.0  2.044727  0.000000  0.000000  2.044727  2.044727
19850.0  2.043272  0.000000  0.000000  2.043272  2.043272
19855.0  2.041818  0.000000  0.000000  2.041818  2.041818
19860.0  2.040365  0.000000  0.000000  2.040365  2.040365
19865.0  2.038914  0.000000  0.000000  2.038914  2.038914
19870.0  2.037463  0.000000  0.000000  2.037463  2.037463
19875.0  2.036014  0.000000  0.000000  2.036014  2.036014
19880.0  2.034566  0.000000  0.000000  2.034566  2.034566
19885.0  2.033119  0.000000  0.000000  2.033119  2.033119
19890.0  2.031673  0.000000  0.000000  2.031673  2.031673
19895.0  2.030229  0.000000  0.000000  2.030229  2.030229
19900.0  2.028785  0.000000  0.000000  2.028785  2.028785
19905.0  2.027342  0.000000  0.000000  2.027342  2.027342
19910.0  2.025901  0.000000  0.000000  2.025901  2.025901
19915.0  2.024461  0.000000  0.000000  2.024461  2.024461
19920.0  2.023021  0.000000  0.000000  2.023021  2.023021
19925.0  2.021584  0.000000  0.000000  2.021584  2.021584
19930.0  2.020147  0.000000  0.000000  2.020147  2.020147
19935.0  2.018712  0.000000  0.000000  2.018712  2.018712
19940.0  2.017277  0.000000  0.000000  2.017277  2.017277
19945.0  2.015843  0.000000  0.000000  2.015843  2.015843
19950.0  2.014411  0.000000  0.000000  2.014411  2.014411
19955.0  2.012980  0.000000  0.000000  2.012980  2.012980
19960.0  2.011550  0.000000  0.000000  2.011550  2.011550
19965.0  2.010122  0.000000  0.000000  2.010122  2.010122
19970.0  2.008694  0.000000  0.000000  2.008694  2.008694
19975.0  2.007267  0.000000  0.000000  2.007267  2.007267
19980.0  2.005842  0.000000  0.000000  2.005842  2.005842
19985.0  2.004418  0.000000  0.000000  2.004418  2.004418
19990.0  2.002994  0.000000  0.000000  2.002994  2.002994
19995.0  2.001572  0.000000  0.000000  2.001572  2.001572
20000.0  2.000151  0.000000  0.000000  2.000151  2.000151
20005.0  1.998732  0.000000  0.000000  1.998732  1.998732
20010.0  1.997313  0.000000  0.000000  1.997313  1.997313
20015.0  1.995896  0.000000  0.000000  1.995896  1.995896
20020.0  1.994479  0.000000  0.000000  1.994479  1.994479
20025.0  1.993064  0.000000  0.000000  1.993064  1.993064
20030.0  1.991649  0.000000  0.000000  1.991649  1.991649
20035.0  1.990236  0.000000  0.000000  1.990236  1.990236
20040.0  1.988824  0.000000  0.000000  1.988824  1.988824
20045.0  1.987414  0.000000  0.000000  1.987414  1.987414
20050.0  1.985927  0.000000  0.000000  1.986004  1.985927
20055.0  1.985888  0.000000  0.000000  1.984595  1.985888
20060.0  1.946737  0.000000  0.000000  1.983187  1.946737
20065.0  1.902789  0.000000  0.000000  1.981781  1.902789
20070.0  1.800566  0.000000  0.000000  1.980376  1.800566
20075.0  1.828878  0.000000  0.000000  1.978971  1.828878
20080.0  1.927086  0.000000  0.000000  1.977569  1.927086
20085.0  1.975146  0.000000  0.000000  1.976167  1.975146
20090.0  2.026404  0.000000  0.000000  1.974766  2.026404
20095.0  2.039477  0.000000  0.000000  1.973366  2.039477
20100.0  2.008930  0.000000  0.000000  1.971967  2.008930
20105.0  1.998870  0.000000  0.000000  1.970569  1.998870
20110.0  1.988246  0.000000  0.000000  1.969173  1.988246
20115.0  1.952415  0.000000  0.000000  1.967777  1.952415
20120.0  1.934070  0.000000  0.000000  1.966383  1.934070
20125.0  1.852702  0.000000  0.000000  1.964990  1.852702
20130.0  1.835112  0.000000  0.000000  1.963598  1.835112
20135.0  1.939786  0.000000  0.000000  1.962207  1.939786
20140.0  1.944327  0.000000  0.000000  1.960817  1.944327
20145.0  1.906407  0.000000  0.000000  1.959428  1.906407
20150.0  1.970880  0.000000  0.000000  1.958040  1.970880
20155.0  1.983410  0.000000  0.000000  1.956654  1.983410
20160.0  1.960450  0.000000  0.000000  1.955268  1.960450
20165.0  1.942604  0.000000  0.000000  1.953884  1.942604
20170.0  1.921387  0.000000  0.000000  1.952500  1.921387
20175.0  1.928360  0.000000  0.000000  1.951118  1.928360
20180.0  1.927936  0.000000  0.000000  1.949737  1.927936
20185.0  1.989969  0.000000  0.000000  1.948356  1.989969
20190.0  1.922030  0.000000  0.000000  1.946977  1.922030
20195.0  1.896956  0.000000  0.000000  1.945599  1.896956
20200.0  1.903315  0.000000  0.000000  1.944223  1.903315
20205.0  1.852087  0.000000  0.000000  1.942847  1.852087
20210.0  1.756272  0.000000  0.000000  1.941472  1.756272
20215.0  1.840807  0.000000  0.000000  1.940098  1.840807
20220.0  2.024199  0.000000  0.000000  1.938726  2.024199
20225.0  2.022851  0.000000  0.000000  1.937354  2.022851
20230.0  1.986572  0.000000  0.000000  1.935984  1.986572
20235.0  1.969038  0.000000  0.000000  1.934614  1.969038
20240.0  1.916241  0.000000  0.000000  1.933246  1.916241
20245.0  1.987087  0.000000  0.000000  1.931879  1.987087
20250.0  2.037732  0.000000  0.000000  1.930513  2.037732
20255.0  2.019852  0.000000  0.000000  1.929148  2.019852
20260.0  1.932228  0.000000  0.000000  1.927784  1.932228
20265.0  1.927241  0.000000  0.000000  1.926421  1.927241
20270.0  1.917867  0.000000  0.000000  1.925059  1.917867
20275.0  1.959276  0.000000  0.000000  1.923698  1.959276
20280.0  1.974913  0.000000  0.000000  1.922338  1.974913
20285.0  1.947425  0.000000  0.000000  1.920979  1.947425
20290.0  1.927971  0.000000  0.000000  1.919622  1.927971
20295.0  1.871623  0.000000  0.000000  1.918265  1.871623
20300.0  1.811684  0.000000  0.000000  1.916909  1.811684
20305.0  1.879469  0.000000  0.000000  1.915555  1.879469
20310.0  1.883867  0.000000  0.000000  1.914201  1.883867
20315.0  1.839459  0.000000  0.000000  1.912849  1.839459
20320.0  1.842767  0.000000  0.000000  1.911498  1.842767
20325.0  1.930149  0.000000  0.000000  1.910148  1.930149
20330.0  1.917542  0.000000  0.000000  1.908798  1.917542
20335.0  1.846631  0.000000  0.000000  1.907450  1.846631
20340.0  1.799575  0.000000  0.000000  1.906103  1.799575
20345.0  1.767709  0.000000  0.000000  1.904757  1.767709
20350.0  1.761041  0.000000  0.000000  1.903412  1.761041
20355.0  1.772569  0.000000  0.000000  1.902068  1.772569
20360.0  1.737206  0.000000  0.000000  1.900725  1.737206
20365.0  1.707721  0.000000  0.000000  1.899383  1.707721
20370.0  1.780080  0.000000  0.000000  1.898042  1.780080
20375.0  1.862924  0.000000  0.000000  1.896702  1.862924
20380.0  1.878317  0.000000  0.000000  1.895364  1.878317
20385.0  1.917433  0.000000  0.000000  1.894026  1.917433
20390.0  1.870359  0.000000  0.000000  1.892689  1.870359
20395.0  1.815237  0.000000  0.000000  1.891354  1.815237
20400.0  1.807744  0.000000  0.000000  1.890019  1.807744
20405.0  1.791590  0.000000  0.000000  1.888685  1.791590
20410.0  1.819856  0.000000  0.000000  1.887353  1.819856
20415.0  1.811027  0.000000  0.000000  1.886021  1.811027
20420.0  1.786383  0.000000  0.000000  1.884691  1.786383
20425.0  1.833773  0.000000  0.000000  1.883361  1.833773
20430.0  1.807872  0.000000  0.000000  1.882033  1.807872
20435.0  1.853456  0.000000  0.000000  1.880706  1.853456
20440.0  1.904334  0.000000  0.000000  1.879379  1.904334
20445.0  1.820717  0.000000  0.000000  1.878054  1.820717
20450.0  1.785631  0.000000  0.000000  1.876729  1.785631
20455.0  1.758562  0.000000  0.000000  1.875406  1.758562
20460.0  1.819035  0.000000  0.000000  1.874084  1.819035
20465.0  1.882083  0.000000  0.000000  1.872763  1.882083
20470.0  1.903771  0.000000  0.000000  1.871443  1.903771
20475.0  1.891732  0.000000  0.000000  1.870123  1.891732
20480.0  1.920593  0.000000  0.000000  1.868805  1.920593
20485.0  1.993095  0.000000  0.000000  1.867488  1.993095
20490.0  1.949604  0.000000  0.000000  1.866172  1.949604
20495.0  1.884669  0.000000  0.000000  1.864857  1.884669
20500.0  1.829591  0.000000  0.000000  1.863543  1.829591
20505.0  1.790151  0.000000  0.000000  1.862230  1.790151
20510.0  1.781075  0.000000  0.000000  1.860917  1.781075
20515.0  1.860087  0.000000  0.000000  1.859606  1.860087
20520.0  1.906012  0.000000  0.000000  1.858296  1.906012
20525.0  1.873907  0.000000  0.000000  1.856987  1.873907
20530.0  1.915857  0.000000  0.000000  1.855679  1.915857
20535.0  1.956815  0.000000  0.000000  1.854372  1.956815
20540.0  1.946113  0.000000  0.000000  1.853066  1.946113
20545.0  1.873551  0.000000  0.000000  1.851761  1.873551
20550.0  1.788906  0.000000  0.000000  1.850457  1.788906
20555.0  1.765350  0.000000  0.000000  1.849154  1.765350
20560.0  1.850410  0.000000  0.000000  1.847852  1.850410
20565.0  1.818693  0.000000  0.000000  1.846551  1.818693
20570.0  1.812106  0.000000  0.000000  1.845251  1.812106
20575.0  1.843754  0.000000  0.000000  1.843952  1.843754
20580.0  1.805302  0.000000  0.000000  1.842654  1.805302
20585.0  1.804886  0.000000  0.000000  1.841357  1.804886
20590.0  1.789429  0.000000  0.000000  1.840061  1.789429
20595.0  1.773182  0.000000  0.000000  1.838766  1.773182
20600.0  1.757611  0.000000  0.000000  1.837472  1.757611
20605.0  1.851590  0.000000  0.000000  1.836179  1.851590
20610.0  1.916243  0.000000  0.000000  1.834886  1.916243
20615.0  1.800996  0.000000  0.000000  1.833595  1.800996
20620.0  1.760907  0.000000  0.000000  1.832305  1.760907
20625.0  1.822471  0.000000  0.000000  1.831016  1.822471
20630.0  1.847562  0.000000  0.000000  1.829728  1.847562
20635.0  1.831120  0.000000  0.000000  1.828441  1.831120
20640.0  1.778947  0.000000  0.000000  1.827155  1.778947
20645.0  1.687747  0.000000  0.000000  1.825870  1.687747
20650.0  1.629075  0.000000  0.000000  1.824585  1.629075
20655.0  1.739160  0.000000  0.000000  1.823302  1.739160
20660.0  1.731398  0.000000  0.000000  1.822020  1.731398
20665.0  1.670633  0.000000  0.000000  1.820739  1.670633
20670.0  1.656659  0.000000  0.000000  1.819458  1.656659
20675.0  1.724969  0.000000  0.000000  1.818179  1.724969
20680.0  1.696923  0.000000  0.000000  1.816901  1.696923
20685.0  1.606696  0.000000  0.000000  1.815624  1.606696
20690.0  1.685446  0.000000  0.000000  1.814347  1.685446
20695.0  1.738924  0.000000  0.000000  1.813072  1.738924
20700.0  1.673192  0.000000  0.000000  1.811797  1.673192
20705.0  1.702180  0.000000  0.000000  1.810524  1.702180
20710.0  1.765237  0.000000  0.000000  1.809251  1.765237
20715.0  1.792242  0.000000  0.000000  1.807980  1.792242
20720.0  1.784886  0.000000  0.000000  1.806709  1.784886
20725.0  1.770955  0.000000  0.000000  1.805440  1.770955
20730.0  1.740599  0.000000  0.000000  1.804171  1.740599
20735.0  1.754944  0.000000  0.000000  1.802903  1.754944
20740.0  1.747321  0.000000  0.000000  1.801637  1.747321
20745.0  1.712499  0.000000  0.000000  1.800371  1.712499
20750.0  1.745248  0.000000  0.000000  1.799106  1.745248
20755.0  1.767053  0.000000  0.000000  1.797843  1.767053
20760.0  1.721488  0.000000  0.000000  1.796580  1.721488
20765.0  1.789432  0.000000  0.000000  1.795318  1.789432
20770.0  1.837848  0.000000  0.000000  1.794057  1.837848
20775.0  1.792402  0.000000  0.000000  1.792797  1.792402
20780.0  1.756071  0.000000  0.000000  1.791538  1.756071
20785.0  1.767466  0.000000  0.000000  1.790280  1.767466
20790.0  1.735788  0.000000  0.000000  1.789022  1.735788
20795.0  1.752644  0.000000  0.000000  1.787766  1.752644
20800.0  1.755473  0.000000  0.000000  1.786511  1.755473
20805.0  1.728088  0.000000  0.000000  1.785257  1.728088
20810.0  1.772140  0.000000  0.000000  1.784003  1.772140
20815.0  1.735043  0.000000  0.000000  1.782751  1.735043
20820.0  1.769367  0.000000  0.000000  1.781500  1.769367
20825.0  1.757331  0.000000  0.000000  1.780249  1.757331
20830.0  1.723248  0.000000  0.000000  1.779000  1.723248
20835.0  1.759225  0.000000  0.000000  1.777751  1.759225
20840.0  1.723472  0.000000  0.000000  1.776503  1.723472
20845.0  1.712821  0.000000  0.000000  1.775256  1.712821
20850.0  1.715169  0.000000  0.000000  1.774011  1.715169
20855.0  1.715124  0.000000  0.000000  1.772766  1.715124
20860.0  1.721089  0.000000  0.000000  1.771522  1.721089
20865.0  1.738827  0.000000  0.000000  1.770279  1.738827
20870.0  1.757217  0.000000  0.000000  1.769037  1.757217
20875.0  1.820632  0.000000  0.000000  1.767796  1.820632
20880.0  1.754391  0.000000  0.000000  1.766556  1.754391
20885.0  1.757266  0.000000  0.000000  1.765316  1.757266
20890.0  1.810812  0.000000  0.000000  1.764078  1.810812
20895.0  1.799464  0.000000  0.000000  1.762841  1.799464
20900.0  1.799814  0.000000  0.000000  1.761604  1.799814
20905.0  1.721733  0.000000  0.000000  1.760369  1.721733
20910.0  1.719514  0.000000  0.000000  1.759134  1.719514
20915.0  1.830242  0.000000  0.000000  1.757900  1.830242
20920.0  1.860910  0.000000  0.000000  1.756667  1.860910
20925.0  1.779771  0.000000  0.000000  1.755436  1.779771
20930.0  1.745460  0.000000  0.000000  1.754205  1.745460
20935.0  1.808990  0.000000  0.000000  1.752975  1.808990
20940.0  1.750012  0.000000  0.000000  1.751746  1.750012
20945.0  1.692829  0.000000  0.000000  1.750518  1.692829
20950.0  1.663699  0.000000  0.000000  1.749290  1.663699
20955.0  1.632521  0.000000  0.000000  1.748064  1.632521
20960.0  1.652590  0.000000  0.000000  1.746839  1.652590
20965.0  1.665462  0.000000  0.000000  1.745614  1.665462
20970.0  1.661763  0.000000  0.000000  1.744390  1.661763
20975.0  1.641304  0.000000  0.000000  1.743168  1.641304
20980.0  1.681384  0.000000  0.000000  1.741946  1.681384
20985.0  1.679289  0.000000  0.000000  1.740725  1.679289
20990.0  1.668260  0.000000  0.000000  1.739505  1.668260
20995.0  1.714959  0.000000  0.000000  1.738286  1.714959
21000.0  1.689313  0.000000  0.000000  1.737068  1.689313
21005.0  1.661339  0.000000  0.000000  1.735851  1.661339
21010.0  1.691702  0.000000  0.000000  1.734634  1.691702
21015.0  1.773941  0.000000  0.000000  1.733419  1.773941
21020.0  1.789667  0.000000  0.000000  1.732205  1.789667
21025.0  1.751834  0.000000  0.000000  1.730991  1.751834
21030.0  1.720386  0.000000  0.000000  1.729778  1.720386
21035.0  1.722284  0.000000  0.000000  1.728566  1.722284
21040.0  1.751174  0.000000  0.000000  1.727355  1.751174
21045.0  1.750127  0.000000  0.000000  1.726145  1.750127
21050.0  1.731039  0.000000  0.000000  1.724936  1.731039
21055.0  1.729742  0.000000  0.000000  1.723728  1.729742
21060.0  1.675118  0.000000  0.000000  1.722521  1.675118
21065.0  1.722112  0.000000  0.000000  1.721314  1.722112
21070.0  1.753275  0.000000  0.000000  1.720109  1.753275
21075.0  1.733964  0.000000  0.000000  1.718904  1.733964
21080.0  1.721725  0.000000  0.000000  1.717700  1.721725
21085.0  1.694045  0.000000  0.000000  1.716497  1.694045
21090.0  1.628626  0.000000  0.000000  1.715295  1.628626
21095.0  1.591943  0.000000  0.000000  1.714094  1.591943
21100.0  1.637695  0.000000  0.000000  1.712894  1.637695
21105.0  1.694781  0.000000  0.000000  1.711695  1.694781
21110.0  1.695162  0.000000  0.000000  1.710496  1.695162
21115.0  1.706357  0.000000  0.000000  1.709299  1.706357
21120.0  1.680202  0.000000  0.000000  1.708102  1.680202
21125.0  1.617217  0.000000  0.000000  1.706906  1.617217
21130.0  1.616928  0.000000  0.000000  1.705711  1.616928
21135.0  1.660963  0.000000  0.000000  1.704517  1.660963
21140.0  1.680182  0.000000  0.000000  1.703324  1.680182
21145.0  1.695462  0.000000  0.000000  1.702131  1.695462
21150.0  1.708768  0.000000  0.000000  1.700940  1.708768
21155.0  1.730449  0.000000  0.000000  1.699749  1.730449
21160.0  1.708722  0.000000  0.000000  1.698560  1.708722
21165.0  1.681917  0.000000  0.000000  1.697371  1.681917
21170.0  1.712788  0.000000  0.000000  1.696183  1.712788
21175.0  1.664068  0.000000  0.000000  1.694996  1.664068
21180.0  1.602412  0.000000  0.000000  1.693810  1.602412
21185.0  1.623585  0.000000  0.000000  1.692624  1.623585
21190.0  1.675852  0.000000  0.000000  1.691440  1.675852
21195.0  1.726747  0.000000  0.000000  1.690256  1.726747
21200.0  1.704594  0.000000  0.000000  1.689073  1.704594
21205.0  1.697110  0.000000  0.000000  1.687891  1.697110
21210.0  1.705272  0.000000  0.000000  1.686710  1.705272
21215.0  1.687288  0.000000  0.000000  1.685530  1.687288
21220.0  1.679319  0.000000  0.000000  1.684351  1.679319
21225.0  1.678482  0.000000  0.000000  1.683172  1.678482
21230.0  1.686513  0.000000  0.000000  1.681995  1.686513
21235.0  1.693956  0.000000  0.000000  1.680818  1.693956
21240.0  1.679106  0.000000  0.000000  1.679642  1.679106
21245.0  1.656109  0.000000  0.000000  1.678467  1.656109
21250.0  1.681778  0.000000  0.000000  1.677293  1.681778
21255.0  1.695963  0.000000  0.000000  1.676119  1.695963
21260.0  1.696634  0.000000  0.000000  1.674947  1.696634
21265.0  1.661649  0.000000  0.000000  1.673775  1.661649
21270.0  1.664327  0.000000  0.000000  1.672605  1.664327
21275.0  1.674554  0.000000  0.000000  1.671435  1.674554
21280.0  1.655270  0.000000  0.000000  1.670265  1.655270
